Year;CITATION;SAMPLE NAME;UNIQUE_ID;LOCATION;LOCATION COMMENT;LATITUDE (MIN.);LONGITUDE (MIN.);LATITUDE (MAX.);LONGITUDE (MAX.);ELEVATION (MIN.);ELEVATION (MAX.);SAMPLING TECHNIQUE;DRILLING DEPTH (MIN.);DRILLING DEPTH (MAX.);LAND/SEA (SAMPLING);ROCK TYPE;ROCK NAME;ROCK TEXTURE;SAMPLE COMMENT;AGE (MIN.);AGE (MAX.);GEOLOGICAL AGE;ERUPTION DAY;ERUPTION MONTH;ERUPTION YEAR;ALTERATION;ALTERATION TYPE;TYPE OF MATERIAL;MINERAL / COMPONENT;SPOT (MINERAL);CRYSTAL;RIM / CORE (MINERAL GRAINS);GRAIN SIZE;PRIMARY/SECONDARY;INCLUSION TYPE;SPOT (INCLUSION);MINERAL (INCLUSION);HOSTMINERAL (INCLUSION);HEATING;HEATING TEMPERATURE (?C);INCLUSION SIZE;SIO2(WT%);TIO2(WT%);AL2O3(WT%);CR2O3(WT%);V2O3(WT%);FE2O3T(WT%);FE2O3(WT%);FEOT(WT%);FEO(WT%);CAO(WT%);MGO(WT%);MNO(WT%);NIO(WT%);K2O(WT%);NA2O(WT%);;;;P2O5(WT%);H2O(WT%);H2OP(WT%);H2OM(WT%);CO2(WT%);F(WT%);CL(WT%);SO3(WT%);S(WT%);LOI(WT%);MN(WT%);K(WT%);NI(WT%);HE3(CCMSTP/G);HE4(CCMSTP/G);LI(PPM);BE(PPM);B(PPM);NE20(CCMSTP/G);NE22(CCMSTP/G);S(PPM);CL(PPM);AR36(CCMSTP/G);AR40(AT/G): altern. values or methods;;;;;;AR40(CCMSTP/G);AR40(PPB);SC(PPM): altern. values or methods;;;;;;TI(PPM);V(PPM): altern. values or methods;;;;CR(PPM): altern. values or methods;;;;MN(PPM);CO(PPM): altern. values or methods;;;;;;NI(PPM): altern. values or methods;;;;;;CU(PPM): altern. values or methods;;;;ZN(PPM): altern. values or methods;;;;GA(PPM): altern. values or methods;;;;GE(PPM);AS(PPM);KR84(CCMSTP/G);RB(PPM): altern. values or methods;;;;SR(PPM): altern. values or methods;;;;Y(PPM): altern. values or methods;;;;ZR(PPM): altern. values or methods;;;;NB(PPM): altern. values or methods;;;;MO(PPM);RU(PPB);PD(PPB);CD(PPM);IN(PPM);SN(PPM);SB(PPM);XE130(CCMSTP/G);XE132(CCMSTP/G);CS(PPM);BA(PPM): altern. values or methods;;;;LA(PPM): altern. values or methods;;;;CE(PPM): altern. values or methods;;;;PR(PPM);ND(PPM);SM(PPM): altern. values or methods;;;;EU(PPM): altern. values or methods;;;;GD(PPM);TB(PPM): altern. values or methods;;;;DY(PPM);HO(PPM);ER(PPM);TM(PPM);YB(PPM): altern. values or methods;;;;LU(PPM);HF(PPM): altern. values or methods;;;;TA(PPM);W(PPM);RE(PPB);RE(PPT);OS(PPB);IR(PPB);PT(PPB);TL(PPM);PB(PPM): altern. values or methods;;;;BI(PPM);RA226(PPT);RA226_ACT(DPM/G);TH(PPM): altern. values or methods;;;;U(PPM): altern. values or methods;;;;ND143_ND144;SR87_SR86;PB206_PB204;PB207_PB204;PB208_PB204;OS187_OS188;HE3_HE4;HE3_HE4(R/R(A));HE4_HE3;AR38_AR36;AR40_AR36;NE20_NE22;NE21_NE22;PB210_RA226;RA226_TH230;RA228_TH232;TH230_TH232_ACT;TH230_U238_ACT;U238_TH232_ACT;D18O(VS SMOW);ALBITE(MOL%);ANORTHITE(MOL%);ENSTATITE(MOL%);FAYALITE(MOL%);FORSTERITE(MOL%);FERROSILITE(MOL%);ORTHOCLASE(MOL%);WOLLASTONITE(MOL%);AGE(KA): altern. values or methods;;;;;;AGE(MA);
1993;[319] SARDA P. (1993);samp. RE90-18-66-71;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DE LA FOURNAISE / OCEANITE SERIES;PLAINE DES REMPARTS, DRILL CORE RE90-18;-21.22;55.65;-21.22;55.65;2330;2330;DRILL HOLE ;0.71;0.71;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);OLIVINE;;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9E-13;;;;;;4.55E-12;;;6.81E-11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.327E-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;9E-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12837;;444;9.66;0.0662;;;;;;;;;;;;;;;;;;;;;;;
1993;[319] SARDA P. (1993);samp. RE90-18-103-108;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DE LA FOURNAISE / OCEANITE SERIES;PLAINE DES REMPARTS, DRILL CORE RE90-18;-21.22;55.65;-21.22;55.65;2330;2330;DRILL HOLE ;1.08;1.08;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);OLIVINE;;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.7E-13;;;;;;3.76E-12;;;7.304E-11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.175E-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.3E-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25965;;445;9.77;0.0571;;;;;;;;;;;;;;;;;;;;;;;
1993;[319] SARDA P. (1993);samp. RE90-18-151-156;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DE LA FOURNAISE / OCEANITE SERIES;PLAINE DES REMPARTS, DRILL CORE RE90-18;-21.22;55.65;-21.22;55.65;2330;2330;DRILL HOLE ;1.56;1.56;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);OLIVINE;;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.6E-13;;;;;;1.16E-12;;;5.864E-11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.56E-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.8E-14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34883;;402;9.24;0.074;;;;;;;;;;;;;;;;;;;;;;;
1966;[487] UPTON B. G. J. (1966);samp. RE114G;10026;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DE LA FOURNAISE / SHIELD STAGE / OCEANITE SERIES;GRAND BRULE, LA VIERGE AU PARAPLUIE, ROUTE NATIONALE N2;-21.25;55.75;-21.25;55.75;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;HOLOCENE;;;1961;;;MINERAL / COMPONENT (INCL. GROUNDMASS);GROUNDMASS;;;;;PRIMARY;;;;;;;;48.73;2.37;14.44;;;;3.76;;7.88;11.3;7.37;0.18;;0.64;2.39;NOT;;;0.39;;0.35;0.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1966;[487] UPTON B. G. J. (1966);samp. RE331G;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DES NEIGES / SHIELD STAGE / OCEANITE SERIES;MOUTH OF RIVIERE DES GALETS, HIGHEST FLOW, 6 KM FROM MOUTH;-21.23;55.4;-21.23;55.4;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);GROUNDMASS;;;;;PRIMARY;;;;;;;;49.77;2.38;14.83;;;;3.21;;6.68;11.99;5.69;0.15;;0.75;2.64;NOT;;;0.4;;1.12;0.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1965;[489] HAMILTON E. I. (1965);samp. RE114;8712;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DE LA FOURNAISE / SHIELD STAGE / OCEANITE SERIES;GRAND BRULE, LA VIERGE AU PARAPLUIE, ROUTE NATIONALE N2;-21.25;55.75;-21.25;55.75;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;WHOLE ROCK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.7038;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1965;[489] HAMILTON E. I. (1965);samp. RE114;8712;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DE LA FOURNAISE / SHIELD STAGE / OCEANITE SERIES;GRAND BRULE, LA VIERGE AU PARAPLUIE, ROUTE NATIONALE N2;-21.25;55.75;-21.25;55.75;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);OLIVINE;;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.7037;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1993;[490] STAUDACHER T. (1993);samp. RE90-06A;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DE LA FOURNAISE / OCEANITE SERIES;PLAINE DES REMPARTS, 3 M FROM THE DGE OF THE CALDERA;-21.22;55.65;-21.22;55.65;2330;2330;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;HIGHLY VESICULAR;;;;;;;;FRESH;;MINERAL / COMPONENT (INCL. GROUNDMASS);OLIVINE;;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.578E-12;1.69E-08;;;;;5.09E-12;;;1.221E-09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10710;;309;9.44;0.0966;;;;;;;;;;;;;;;;;;;;;;;
1993;[490] STAUDACHER T. (1993);samp. RE90-06B;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DE LA FOURNAISE / OCEANITE SERIES;PLAINE DES REMPARTS, 3 M FROM THE DGE OF THE CALDERA;-21.22;55.65;-21.22;55.65;2330;2330;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;HIGHLY VESICULAR;;;;;;;;FRESH;;MINERAL / COMPONENT (INCL. GROUNDMASS);OLIVINE;;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.688E-12;2.19E-08;;;;;4.4E-12;;;3.71E-10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.786E-11;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.81E-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12970;;329;9.41;0.1165;;;;;;;;;;;;;;;;;;;;;;;
1993;[490] STAUDACHER T. (1993);samp. RE90-06C;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DE LA FOURNAISE / OCEANITE SERIES;PLAINE DES REMPARTS, 3 M FROM THE DGE OF THE CALDERA;-21.22;55.65;-21.22;55.65;2330;2330;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;HIGHLY VESICULAR;;;;;;;;FRESH;;MINERAL / COMPONENT (INCL. GROUNDMASS);OLIVINE;;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.654E-12;2.13E-08;;;;;3.37E-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12850;;;8.94;0.1521;;;;;;;;;;;;;;;;;;;;;;;
1993;[490] STAUDACHER T. (1993);samp. RE90-08A;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DE LA FOURNAISE / OCEANITE SERIES;PLAINE DES SABLES;-21.22;55.66;-21.22;55.66;2260;2260;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);OLIVINE;;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.932E-12;8.94E-08;;;;;6.85E-12;;;1.36E-10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46300;;755;10.22;0.0329;;;;;;;;;;;;;;;;;;;;;;;
1993;[490] STAUDACHER T. (1993);samp. RE90-08B;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DE LA FOURNAISE / OCEANITE SERIES;PLAINE DES SABLES;-21.22;55.66;-21.22;55.66;2260;2260;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);OLIVINE;;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.595E-12;1.207E-07;;;;;6.73E-12;;;4.3E-11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.41E-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.9E-14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46510;;2598;10.67;0.0376;;;;;;;;;;;;;;;;;;;;;;;
1993;[490] STAUDACHER T. (1993);samp. RE90-08C;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DE LA FOURNAISE / OCEANITE SERIES;PLAINE DES SABLES;-21.22;55.66;-21.22;55.66;2260;2260;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);OLIVINE;;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.078E-12;5.21E-08;;;;;2.44E-12;;;2.6E-11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.3E-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.7E-14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48310;;2209;10.74;0.0364;;;;;;;;;;;;;;;;;;;;;;;
1993;[490] STAUDACHER T. (1993);samp. RE90-24A;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DE LA FOURNAISE / OCEANITE SERIES;FLOOR OF SECOND CALDERA;-21.22;55.68;-21.22;55.68;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);OLIVINE;;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.61E-13;9.3E-09;;;;;8.76E-12;;;6.1E-11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.45E-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.2E-14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35500;;818;9.97;0.0331;;;;;;;;;;;;;;;;;;;;;;;
1993;[490] STAUDACHER T. (1993);samp. RE90-24B;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DE LA FOURNAISE / OCEANITE SERIES;FLOOR OF SECOND CALDERA;-21.22;55.68;-21.22;55.68;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);OLIVINE;;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.33E-13;1.39E-08;;;;;8.46E-12;;;7.1E-11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.89E-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.2E-14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41740;;777;9.8;0.0327;;;;;;;;;;;;;;;;;;;;;;;
1993;[490] STAUDACHER T. (1993);samp. RE90-25;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DE LA FOURNAISE / OCEANITE SERIES;FLOOR OF SECOND CALDERA;-21.22;55.68;-21.22;55.68;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);OLIVINE;;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.89E-13;1.1E-08;;;;;6.87E-12;;;4.8E-11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.93E-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.2E-14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37970;;821;9.88;0.0332;;;;;;;;;;;;;;;;;;;;;;;
1993;[490] STAUDACHER T. (1993);samp. RE90-15A;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DE LA FOURNAISE / OCEANITE SERIES;FLOOR OF SECOND CALDERA;-21.22;55.68;-21.22;55.68;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);OLIVINE;;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.83E-13;1.26E-08;;;;;4.74E-12;;;1.42E-10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.39E-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.55E-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44385;;343;9.92;0.0348;;;;;;;;;;;;;;;;;;;;;;;
1993;[490] STAUDACHER T. (1993);samp. RE90-15B;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DE LA FOURNAISE / OCEANITE SERIES;FLOOR OF SECOND CALDERA;-21.22;55.68;-21.22;55.68;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);OLIVINE;;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.6E-13;1.02E-08;;;;;4.8E-12;;;1.21E-10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.3E-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.43E-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39170;;375;9.9;0.0331;;;;;;;;;;;;;;;;;;;;;;;
1993;[490] STAUDACHER T. (1993);samp. RE90-31;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DE LA FOURNAISE / OCEANITE SERIES;FLOOR OF SECOND CALDERA;-21.22;55.68;-21.22;55.68;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);OLIVINE;;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6E-14;4E-10;;;;;7.37E-12;;;6E-11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.45E-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;8E-14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6998;;628;9.88;0.0327;;;;;;;;;;;;;;;;;;;;;;;
1993;[490] STAUDACHER T. (1993);samp. RE90-28;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DE LA FOURNAISE / OCEANITE SERIES;THIRD CALDERA;-21.23;55.68;-21.23;55.68;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);OLIVINE;;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.27E-13;4.1E-09;;;;;4.5E-12;;;8.9E-11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.09E-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.7E-14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55070;;501;9.95;0.0311;;;;;;;;;;;;;;;;;;;;;;;
1993;[490] STAUDACHER T. (1993);samp. RE90-27A;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DE LA FOURNAISE / OCEANITE SERIES;;-21.23;55.72;-21.23;55.72;2480;2480;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;HOLOCENE;;;1990;;;MINERAL / COMPONENT (INCL. GROUNDMASS);OLIVINE;;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.57E-13;3.04E-08;;;;;6.11E-12;;;2.6E-11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.53E-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.9E-14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54650;;729;10.14;0.0303;;;;;;;;;;;;;;;;;;;;;;;
1993;[490] STAUDACHER T. (1993);samp. RE90-27B;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DE LA FOURNAISE / OCEANITE SERIES;;-21.23;55.72;-21.23;55.72;2480;2480;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;HOLOCENE;;;1990;;;MINERAL / COMPONENT (INCL. GROUNDMASS);OLIVINE;;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.64E-13;4.17E-08;;;;;4.13E-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55640;;;10.06;0.0309;;;;;;;;;;;;;;;;;;;;;;;
1990;[497] STAUDACHER T. (1990);samp. RE1931;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DE LA FOURNAISE / OCEANITE SERIES;GRAND BRULE, CLOSE TO VIERGE AU PARASOL;-21.24;55.73;-21.24;55.73;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;HOLOCENE;;;1931;;;MINERAL / COMPONENT (INCL. GROUNDMASS);OLIVINE;;PHENOCRYST;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.48E-13;2.58E-08;;;;8.42E-11;;;;4.71E-11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.21E-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.66E-14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.5;57600;;1063;9.88;0.0292;;;;;;;;;;;;;;;;;;;;;;;
1990;[497] STAUDACHER T. (1990);samp. RE961;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DE LA FOURNAISE / OCEANITE SERIES;SOUTH TO VIERGE AU PARASOL;-21.24;55.73;-21.24;55.73;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;HOLOCENE;;;1969;;;MINERAL / COMPONENT (INCL. GROUNDMASS);OLIVINE;;PHENOCRYST;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.8E-13;3.9E-08;;;;1.096E-10;;;;6.36E-11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.248E-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.95E-14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.6;57400;;543;9.91;0.0292;;;;;;;;;;;;;;;;;;;;;;;
